compilation_file,flag
/change_identity.c,D_FORTIFY_SOURCE=2
/change_identity.c,O2
/change_identity.c,fstack-protector-strong
/change_identity.o,D_FORTIFY_SOURCE=2
/change_identity.o,O2
/change_identity.o,fstack-protector-strong
/charset.c,PIE
/charset.o,PIE
/chattr.c,D_FORTIFY_SOURCE=2
/chattr.c,O2
/chattr.c,fstack-protector-strong
/chattr.o,D_FORTIFY_SOURCE=2
/chattr.o,O2
/chattr.o,fstack-protector-strong
/checks.c,O2
/checks.o,O2
/checksum.c,PIE
/checksum.o,PIE
/chgrp.c,D_FORTIFY_SOURCE=2
/chgrp.c,O2
/chgrp.c,fstack-protector-strong
/chgrp.o,D_FORTIFY_SOURCE=2
/chgrp.o,O2
/chgrp.o,fstack-protector-strong
/chmod.c,D_FORTIFY_SOURCE=2
/chmod.c,O2
/chmod.c,fstack-protector-strong
/chmod.o,D_FORTIFY_SOURCE=2
/chmod.o,O2
/chmod.o,fstack-protector-strong
/chomp.c,D_FORTIFY_SOURCE=2
/chomp.c,O2
/chomp.c,fstack-protector-strong
/chomp.o,D_FORTIFY_SOURCE=2
/chomp.o,O2
/chomp.o,fstack-protector-strong
/chown.c,D_FORTIFY_SOURCE=2
/chown.c,O2
/chown.c,fstack-protector-strong
/chown.o,D_FORTIFY_SOURCE=2
/chown.o,O2
/chown.o,fstack-protector-strong
/chroot.c,D_FORTIFY_SOURCE=2
/chroot.c,O2
/chroot.c,fstack-protector-strong
/chroot.o,D_FORTIFY_SOURCE=2
/chroot.o,O2
/chroot.o,fstack-protector-strong
/chvt.c,D_FORTIFY_SOURCE=2
/chvt.c,O2
/chvt.c,fstack-protector-strong
/chvt.o,D_FORTIFY_SOURCE=2
/chvt.o,O2
/chvt.o,fstack-protector-strong
/clear.c,D_FORTIFY_SOURCE=2
/clear.c,O2
/clear.c,fstack-protector-strong
/clear.o,D_FORTIFY_SOURCE=2
/clear.o,O2
/clear.o,fstack-protector-strong
/cli -c cp_ate.c -o cp_ate.o,O2
/cli -c cp_ptp.c -o cp_ptp.o,O2
/cli -c cp_map_res.c -o cp_map_res.o,O2
/cli -c cp_ate_message_sender.c -o cp_ate_message_sender.o,O2
/cli -c cp_configq_setup.c -o cp_configq_setup.o,O2
/cli -c cp_counters.c -o cp_counters.o,O2
/cli -c cp_ctlq.c -o cp_ctlq.o,O2
/cli -c cp_event_queue.c -o cp_event_queue.o,O2
/cli -c cp_fxp.c -o cp_fxp.o,O2
/cli -c cp_fxp_meter.c -o cp_fxp_meter.o,O2
/cli -c cp_fxp_mng.c -o cp_fxp_mng.o,O2
/cli -c cp_fxp_pmc.c -o cp_fxp_pmc.o,O2
/cli -c cp_fxp_rl.c -o cp_fxp_rl.o,O2
/cli -c cp_fxp_wcm.c -o cp_fxp_wcm.o,O2
/cli -c cp_ipc.c -o cp_ipc.o,O2
/cli -c cp_ipc_msg_handler.c -o cp_ipc_msg_handler.o,O2
/cli -c cp_lce_message_sender.c -o cp_lce_message_sender.o,O2
/cli -c cp_link_mgmt.c -o cp_link_mgmt.o,O2
/cli -c cp_lpm.c -o cp_lpm.o,O2
/cli -c cp_lut.c -o cp_lut.o,O2
/cli -c cp_map.c -o cp_map.o,O2
/cli -c cp_nsl_init.c -o cp_nsl_init.o,O2
/cli -c cp_nvme.c -o cp_nvme.o,O2
/cli -c cp_nvme_message_sender.c -o cp_nvme_message_sender.o,O2
/cli -c cp_oicr.c -o cp_oicr.o,O2
/cli -c cp_pf_mapping.c -o cp_pf_mapping.o,O2
/cli -c cp_pim.c -o cp_pim.o,O2
/cli -c cp_q_ctx_init.c -o cp_q_ctx_init.o,O2
/cli -c cp_qos.c -o cp_qos.o,O2
/cli -c cp_rdma.c -o cp_rdma.o,O2
/cli -c cp_rdma_xlr.c -o cp_rdma_xlr.o,O2
/cli -c cp_res_mbx.c -o cp_res_mbx.o,O2
/cli -c cp_res_mem.c -o cp_res_mem.o,O2
/cli -c cp_resource.c -o cp_resource.o,O2
/cli -c cp_rsc.c -o cp_rsc.o,O2
/cli -c cp_rss.c -o cp_rss.o,O2
/cli -c cp_sa.c -o cp_sa.o,O2
/cli -c cp_signal.c -o cp_signal.o,O2
/cli -c cp_sm.c -o cp_sm.o,O2
/cli -c cp_sm_arm_ofld_reset_states.c -o cp_sm_arm_ofld_reset_states.o,O2
/cli -c cp_sm_ate_reset_states.c -o cp_sm_ate_reset_states.o,O2
/cli -c cp_sm_corer_reset_states.c -o cp_sm_corer_reset_states.o,O2
/cli -c cp_sm_event_handler.c -o cp_sm_event_handler.o,O2
/cli -c cp_sm_imc_init.c -o cp_sm_imc_init.o,O2
/cli -c cp_sm_lce_reset_states.c -o cp_sm_lce_reset_states.o,O2
/cli -c cp_sm_nvme_reset_states.c -o cp_sm_nvme_reset_states.o,O2
/cli -c cp_sm_nvme_states.c -o cp_sm_nvme_states.o,O2
/cli -c cp_sm_reset_shared.c -o cp_sm_reset_shared.o,O2
/cli -c cp_sm_reset_states.c -o cp_sm_reset_states.o,O2
/cli -c cp_sm_status_tracker.c -o cp_sm_status_tracker.o,O2
/cli -c cp_tuprl.c -o cp_tuprl.o,O2
/cli -c cp_txsched.c -o cp_txsched.o,O2
/cli -c cp_ucma.c -o cp_ucma.o,O2
/cli -c cp_version.c -o cp_version.o,O2
/cli -c cp_vm_map.c -o cp_vm_map.o,O2
/cli -c cp_vmrl.c -o cp_vmrl.o,O2
/cli -c cp_vport.c -o cp_vport.o,O2
/cli -c cp_vport_res.c -o cp_vport_res.o,O2
/cli -c cp_vsi_data.c -o cp_vsi_data.o,O2
/cli -c cp_vsi_list.c -o cp_vsi_list.o,O2
/cli -c event.c -o event.o,O2
/cli -c fxp_static.c -o fxp_static.o,O2
/cli -c libconfig_wrapper.c -o libconfig_wrapper.o,O2
/cli -c mac_utils.c -o mac_utils.o,O2
/cli -c main.c -o main.o,O2
/cli -c siov.c -o siov.o,O2
/cli.c,PIE
/cli.c,fstack-protector-strong
/cli.o,PIE
/cli.o,fstack-protector-strong
/cli_hush.c,PIE
/cli_hush.c,fstack-protector-strong
/cli_hush.o,PIE
/cli_hush.o,fstack-protector-strong
/cli_readline.c,PIE
/cli_readline.c,fstack-protector-strong
/cli_readline.o,PIE
/cli_readline.o,fstack-protector-strong
/cli_server.c,O2
/cli_server.o,O2
/cli_server_event.c,O2
/cli_server_event.o,O2
/cli_server_qos.c,O2
/cli_server_qos.o,O2
/cli_server_rdma.c,O2
/cli_server_rdma.o,O2
/cli_simple.c,PIE
/cli_simple.c,fstack-protector-strong
/cli_simple.o,PIE
/cli_simple.o,fstack-protector-strong
/clock.c,PIE
/clock.c,fstack-protector-strong
/clock.o,PIE
/clock.o,fstack-protector-strong
/cmd_dm.c,PIE
/cmd_dm.o,PIE
/cmd_params.c,D_FORTIFY_SOURCE=2
/cmd_params.c,O2
/cmd_params.c,fPIC
/cmd_params.c,fstack-protector-strong
/cmd_params.c.o,D_FORTIFY_SOURCE=2
/cmd_params.c.o,O2
/cmd_params.c.o,fPIC
/cmd_params.c.o,fstack-protector-strong
/cmd_params.c.o,relro
/cmd_params.c,D_FORTIFY_SOURCE=2
/cmd_params.c,O2
/cmd_params.c,fPIC
/cmd_params.c,fstack-protector-strong
/cmd_params.c.o,D_FORTIFY_SOURCE=2
/cmd_params.c.o,O2
/cmd_params.c.o,fPIC
/cmd_params.c.o,fstack-protector-strong
/cmd_params.c.o,relro
/cmp.c,D_FORTIFY_SOURCE=2
/cmp.c,O2
/cmp.c,fstack-protector-strong
/cmp.o,D_FORTIFY_SOURCE=2
/cmp.o,O2
/cmp.o,fstack-protector-strong
/command.c,PIE
/command.o,PIE
/command.o,fstack-protector-strong
/common.c,D_FORTIFY_SOURCE=2
/common.c,O2
/common.c,PIE
/common.c,fstack-protector-strong
/common.h > u-boot.cfg.tmp && { grep 'define CONFIG_' u-boot.c,O2
/common.h > u-boot.cfg.tmp && { grep 'define CONFIG_' u-boot.c,PIE
/common.h > u-boot.cfg.tmp && { grep 'define CONFIG_' u-boot.cfg.tmp > u-boot.cfg; rm u-boot.cfg.tmp; } || { rm u-boot.c,O2
/common.h > u-boot.cfg.tmp && { grep 'define CONFIG_' u-boot.cfg.tmp > u-boot.cfg; rm u-boot.cfg.tmp; } || { rm u-boot.c,PIE
/common.o,D_FORTIFY_SOURCE=2
/common.o,O2
/common.o,PIE
/common.o,fstack-protector-strong
/common_bufsiz.c,D_FORTIFY_SOURCE=2
/common_bufsiz.c,O2
/common_bufsiz.c,fstack-protector-strong
/common_bufsiz.o,D_FORTIFY_SOURCE=2
/common_bufsiz.o,O2
/common_bufsiz.o,fstack-protector-strong
/common_fit.c,PIE
/common_fit.c,fstack-protector-strong
/common_fit.o,PIE
/common_fit.o,fstack-protector-strong
/compare_string_array.c,D_FORTIFY_SOURCE=2
/compare_string_array.c,O2
/compare_string_array.c,fstack-protector-strong
/compare_string_array.o,D_FORTIFY_SOURCE=2
/compare_string_array.o,O2
/compare_string_array.o,fstack-protector-strong
/compilation_file,flag
/completion.c,D_FORTIFY_SOURCE=2
/completion.c,O2
/completion.c,O3
/completion.c,fstack-protector-strong
/completion.cxx.o,D_FORTIFY_SOURCE=2
/completion.cxx.o,O2
/completion.cxx.o,O3
/completion.cxx.o,fstack-protector-strong
/completion.cxx.o,relro
/completion.c,D_FORTIFY_SOURCE=2
/completion.c,O2
/completion.c,O3
/completion.c,fstack-protector-strong
/completion.cxx.o,D_FORTIFY_SOURCE=2
/completion.cxx.o,O2
/completion.cxx.o,O3
/completion.cxx.o,fstack-protector-strong
/completion.cxx.o,relro
/concat_path_file.c,D_FORTIFY_SOURCE=2
/concat_path_file.c,O2
/concat_path_file.c,fstack-protector-strong
/concat_path_file.o,D_FORTIFY_SOURCE=2
/concat_path_file.o,O2
/concat_path_file.o,fstack-protector-strong
/concat_subpath_file.c,D_FORTIFY_SOURCE=2
/concat_subpath_file.c,O2
/concat_subpath_file.c,fstack-protector-strong
/concat_subpath_file.o,D_FORTIFY_SOURCE=2
/concat_subpath_file.o,O2
/concat_subpath_file.o,fstack-protector-strong
/console.c,PIE
/console.c,fstack-protector-strong
/console.o,PIE
/console.o,fstack-protector-strong
/copy_file.c,D_FORTIFY_SOURCE=2
/copy_file.c,O2
/copy_file.c,fstack-protector-strong
/copy_file.o,D_FORTIFY_SOURCE=2
/copy_file.o,O2
/copy_file.o,fstack-protector-strong
/copyfd.c,D_FORTIFY_SOURCE=2
/copyfd.c,O2
/copyfd.c,fstack-protector-strong
/copyfd.o,D_FORTIFY_SOURCE=2
/copyfd.o,O2
/copyfd.o,fstack-protector-strong
/correct_password.c,D_FORTIFY_SOURCE=2
/correct_password.c,O2
/correct_password.c,fstack-protector-strong
/correct_password.o,D_FORTIFY_SOURCE=2
/correct_password.o,O2
/correct_password.o,fstack-protector-strong
/cp.c,D_FORTIFY_SOURCE=2
/cp.c,O2
/cp.c,fstack-protector-strong
/cp.o,D_FORTIFY_SOURCE=2
/cp.o,O2
/cp.o,fstack-protector-strong
/cp_ate.c,fPIC
/cp_basemode.c,O2
/cp_basemode.o,O2
/cp_chnl.c,O2
/cp_chnl.o,O2
/cp_init.c,O2
/cp_lm_client.c,O2
/cp_lm_client.o,O2
/cp_mv_stat.c,D_FORTIFY_SOURCE=2
/cp_mv_stat.c,O2
/cp_mv_stat.c,fstack-protector-strong
/cp_mv_stat.o,D_FORTIFY_SOURCE=2
/cp_mv_stat.o,O2
/cp_mv_stat.o,fstack-protector-strong
/cp_nvme_message_sender.c,fPIC
/cp_pf_mapping.c,fPIC
/cp_pim.c,fPIC
/cp_sm_ate_reset_states.c,fPIC
/cp_sm_nvme_states.c,fPIC
/cpchnl_cnt.c,O2
/cpchnl_cnt.o,O2
/cpchnl_command.c,D_FORTIFY_SOURCE=2
/cpchnl_command.c,O2
/cpchnl_command.c,O3
/cpchnl_command.c,PIE
/cpchnl_command.c,fPIC
/cpchnl_command.c,fstack-protector-strong
/cpchnl_command.cpp.o,D_FORTIFY_SOURCE=2
/cpchnl_command.cpp.o,O2
/cpchnl_command.cpp.o,O3
/cpchnl_command.cpp.o,PIE
/cpchnl_command.cpp.o,fPIC
/cpchnl_command.cpp.o,fstack-protector-strong
/cpchnl_hash.c,O2
/cpchnl_hash.o,O2
/cpchnl_lem.c,O2
/cpchnl_lem.o,O2
/cpchnl_lpm.c,O2
/cpchnl_lpm.o,O2
/cpchnl_pmc.c,O2
/cpchnl_pmc.o,O2
/cpchnl_sem.c,O2
/cpchnl_sem.o,O2
/cpchnl_utils.c,O2
/cpchnl_utils.o,O2
/cpchnl_wlpg.c,O2
/cpchnl_wlpg.o,O2
/cpf_version.c,O2
/cpf_version.c,fPIC
/cpf_version.o,O2
/cpf_version.o,fPIC
/cpio.c,D_FORTIFY_SOURCE=2
/cpio.c,O2
/cpio.c,fstack-protector-strong
/cpio.o,D_FORTIFY_SOURCE=2
/cpio.o,O2
/cpio.o,fstack-protector-strong
/cpu-dt.c,PIE
/cpu-dt.c,fstack-protector-strong
/cpu-dt.o,PIE
/cpu-dt.o,fstack-protector-strong
/cpu.c,PIE
/cpu.c,fstack-protector-strong
/cpu.o,PIE
/cpu.o,fstack-protector-strong
/crc16.c,O2
/crc16.c,PIE
/crc16.c,fstack-protector-strong
/crc16.o,O2
/crc16.o,PIE
/crc16.o,fstack-protector-strong
/crc32.c,D_FORTIFY_SOURCE=2
/crc32.c,O2
/crc32.c,PIE
/crc32.c,fstack-protector-strong
/crc32.o,D_FORTIFY_SOURCE=2
/crc32.o,O2
/crc32.o,PIE
/crc32.o,fstack-protector-strong
/crc7.c,PIE
/crc7.o,PIE
/crc8.c,O2
/crc8.c,PIE
/crc8.c,fstack-protector-strong
/crc8.o,O2
/crc8.o,PIE
/crc8.o,fstack-protector-strong
/crt0_64.o,PIE
/crt0_aarch64_efi.o,PIE
/ctrl.c,O2
/ctrl.c,fPIC
/ctrl.o,O2
/ctrl.o,fPIC
/cttyhack.c,D_FORTIFY_SOURCE=2
/cttyhack.c,O2
/cttyhack.c,fstack-protector-strong
/cttyhack.o,D_FORTIFY_SOURCE=2
/cttyhack.o,O2
/cttyhack.o,fstack-protector-strong
/ctype.c,PIE
/ctype.c,fstack-protector-strong
/ctype.o,PIE
/ctype.o,fstack-protector-strong
/cut.c,D_FORTIFY_SOURCE=2
/cut.c,O2
/cut.c,fstack-protector-strong
/cut.o,D_FORTIFY_SOURCE=2
/cut.o,O2
/cut.o,fstack-protector-strong
/d;' > u-boot.cfg; rm u-boot.cfg.tmp; } || { rm u-boot.c,O2
/d;' > u-boot.cfg; rm u-boot.cfg.tmp; } || { rm u-boot.c,PIE
/data.c,O2
/data.o,O2
/data_align.c,D_FORTIFY_SOURCE=2
/data_align.c,O2
/data_align.c,fstack-protector-strong
/data_align.o,D_FORTIFY_SOURCE=2
/data_align.o,O2
/data_align.o,fstack-protector-strong
/data_extract_all.c,D_FORTIFY_SOURCE=2
/data_extract_all.c,O2
/data_extract_all.c,fstack-protector-strong
/data_extract_all.o,D_FORTIFY_SOURCE=2
/data_extract_all.o,O2
/data_extract_all.o,fstack-protector-strong
/data_extract_to_stdout.c,D_FORTIFY_SOURCE=2
/data_extract_to_stdout.c,O2
/data_extract_to_stdout.c,fstack-protector-strong
/data_extract_to_stdout.o,D_FORTIFY_SOURCE=2
/data_extract_to_stdout.o,O2
/data_extract_to_stdout.o,fstack-protector-strong
/data_skip.c,D_FORTIFY_SOURCE=2
/data_skip.c,O2
/data_skip.c,fstack-protector-strong
/data_skip.o,D_FORTIFY_SOURCE=2
/data_skip.o,O2
/data_skip.o,fstack-protector-strong
/date.c,D_FORTIFY_SOURCE=2
/date.c,O2
/date.c,PIE
/date.c,fstack-protector-strong
/date.o,D_FORTIFY_SOURCE=2
/date.o,O2
/date.o,PIE
/date.o,fstack-protector-strong
/dcql.c,D_FORTIFY_SOURCE=2
/dcql.c,O2
/dcql.c,O3
/dcql.c,PIE
/dcql.c,fPIC
/dcql.c,fstack-protector-strong
/dcql.c.o,D_FORTIFY_SOURCE=2
/dcql.c.o,O2
/dcql.c.o,O3
/dcql.c.o,PIE
/dcql.c.o,fPIC
/dcql.c.o,fstack-protector-strong
/dcqlxx.c,D_FORTIFY_SOURCE=2
/dcqlxx.c,O2
/dcqlxx.c,O3
/dcqlxx.c,PIE
/dcqlxx.c,fPIC
/dcqlxx.c,fstack-protector-strong
/dcqlxx.cpp.o,D_FORTIFY_SOURCE=2
/dcqlxx.cpp.o,O2
/dcqlxx.cpp.o,O3
/dcqlxx.cpp.o,PIE
/dcqlxx.cpp.o,fPIC
/dcqlxx.cpp.o,fstack-protector-strong
/dd.c,D_FORTIFY_SOURCE=2
/dd.c,O2
/dd.c,fstack-protector-strong
/dd.o,D_FORTIFY_SOURCE=2
/dd.o,O2
/dd.o,fstack-protector-strong
/deallocvt.c,D_FORTIFY_SOURCE=2
/deallocvt.c,O2
/deallocvt.c,fstack-protector-strong
/deallocvt.o,D_FORTIFY_SOURCE=2
/deallocvt.o,O2
/deallocvt.o,fstack-protector-strong
/debug.c,fPIC
/debug.o,fPIC
/decompress_bunzip2.c,D_FORTIFY_SOURCE=2
/decompress_bunzip2.c,O2
/decompress_bunzip2.c,fstack-protector-strong
/decompress_bunzip2.o,D_FORTIFY_SOURCE=2
/decompress_bunzip2.o,O2
/decompress_bunzip2.o,fstack-protector-strong
/decompress_gunzip.c,D_FORTIFY_SOURCE=2
/decompress_gunzip.c,O2
/decompress_gunzip.c,fstack-protector-strong
/decompress_gunzip.o,D_FORTIFY_SOURCE=2
/decompress_gunzip.o,O2
/decompress_gunzip.o,fstack-protector-strong
/decompress_uncompress.c,D_FORTIFY_SOURCE=2
/decompress_uncompress.c,O2
/decompress_uncompress.c,fstack-protector-strong
/decompress_uncompress.o,D_FORTIFY_SOURCE=2
/decompress_uncompress.o,O2
/decompress_uncompress.o,fstack-protector-strong
/decompress_unlzma.c,D_FORTIFY_SOURCE=2
/decompress_unlzma.c,O2
/decompress_unlzma.c,fstack-protector-strong
/decompress_unlzma.o,D_FORTIFY_SOURCE=2
/decompress_unlzma.o,O2
/decompress_unlzma.o,fstack-protector-strong
/decompress_unxz.c,D_FORTIFY_SOURCE=2
/decompress_unxz.c,O2
/decompress_unxz.c,fstack-protector-strong
/decompress_unxz.o,D_FORTIFY_SOURCE=2
/decompress_unxz.o,O2
/decompress_unxz.o,fstack-protector-strong
/default_error_retval.c,D_FORTIFY_SOURCE=2
/default_error_retval.c,O2
/default_error_retval.c,fstack-protector-strong
/default_error_retval.o,D_FORTIFY_SOURCE=2
/default_error_retval.o,O2
/default_error_retval.o,fstack-protector-strong
/default_image.c,O2
/default_image.o,O2
/deluser.c,D_FORTIFY_SOURCE=2
/deluser.c,O2
/deluser.c,fstack-protector-strong
/deluser.o,D_FORTIFY_SOURCE=2
/deluser.o,O2
/deluser.o,fstack-protector-strong
/depmod.c,D_FORTIFY_SOURCE=2
/depmod.c,O2
/depmod.c,fstack-protector-strong
/depmod.o,D_FORTIFY_SOURCE=2
/depmod.o,O2
/depmod.o,fstack-protector-strong
/designware_spi.c,PIE
/designware_spi.c,fstack-protector-strong
/designware_spi.o,PIE
/designware_spi.o,fstack-protector-strong
/dev.c,PIE
/dev.c,fstack-protector-strong
/dev.o,PIE
/dev.o,fstack-protector-strong
/device-remove.c,PIE
/device-remove.c,fstack-protector-strong
/device-remove.o,PIE
/device-remove.o,fstack-protector-strong
/device.c,PIE
/device.c,fstack-protector-strong
/device.o,PIE
/device.o,fstack-protector-strong
/device_open.c,D_FORTIFY_SOURCE=2
/device_open.c,O2
/device_open.c,fstack-protector-strong
/device_open.o,D_FORTIFY_SOURCE=2
/device_open.o,O2
/device_open.o,fstack-protector-strong
/devmem.c,D_FORTIFY_SOURCE=2
/devmem.c,O2
/devmem.c,fstack-protector-strong
/devmem.o,D_FORTIFY_SOURCE=2
/devmem.o,O2
/devmem.o,fstack-protector-strong
/df.c,D_FORTIFY_SOURCE=2
/df.c,O2
/df.c,fstack-protector-strong
/df.o,D_FORTIFY_SOURCE=2
/df.o,O2
/df.o,fstack-protector-strong
/dfx_unlock.c,fPIC
/dfx_unlock_main.c,fPIC
/dfx_unlock_smc.c,fPIC
/dhcpc.c,D_FORTIFY_SOURCE=2
/dhcpc.c,O2
/dhcpc.c,fstack-protector-strong
/dhcpc.o,D_FORTIFY_SOURCE=2
/dhcpc.o,O2
/dhcpc.o,fstack-protector-strong
/dhcpd.c,D_FORTIFY_SOURCE=2
/dhcpd.c,O2
/dhcpd.c,fstack-protector-strong
/dhcpd.o,D_FORTIFY_SOURCE=2
/dhcpd.o,O2
/dhcpd.o,fstack-protector-strong
/diff.c,D_FORTIFY_SOURCE=2
/diff.c,O2
/diff.c,fstack-protector-strong
/diff.o,D_FORTIFY_SOURCE=2
/diff.o,O2
/diff.o,fstack-protector-strong
/dirname.c,D_FORTIFY_SOURCE=2
/dirname.c,O2
/dirname.c,fstack-protector-strong
/dirname.o,D_FORTIFY_SOURCE=2
/dirname.o,O2
/dirname.o,fstack-protector-strong
/display_options.c,PIE
/display_options.c,fstack-protector-strong
/display_options.o,PIE
/display_options.o,fstack-protector-strong
/div64.c,PIE
/div64.c,fstack-protector-strong
/div64.o,PIE
/div64.o,fstack-protector-strong
/dlmalloc.c,PIE
/dlmalloc.c,fstack-protector-strong
/dlmalloc.o,PIE
/dlmalloc.o,fstack-protector-strong
/dm.c,PIE
/dm.c,fstack-protector-strong
/dm.o,PIE
/dm.o,fstack-protector-strong
/dmem.c,fPIC
/dmesg.c,D_FORTIFY_SOURCE=2
/dmesg.c,O2
/dmesg.c,fstack-protector-strong
/dmesg.o,D_FORTIFY_SOURCE=2
/dmesg.o,O2
/dmesg.o,fstack-protector-strong
/domain_codec.c,D_FORTIFY_SOURCE=2
/domain_codec.c,O2
/domain_codec.c,fstack-protector-strong
/domain_codec.o,D_FORTIFY_SOURCE=2
/domain_codec.o,O2
/domain_codec.o,fstack-protector-strong
/dpcp_ucma_osal_adapter.o,fPIC
/dtc-lexer.lex.c,O2
/dtc-lexer.lex.o,O2
/dtc-parser.tab.c,O2
/dtc-parser.tab.o,O2
/dtc.c,O2
/dtc.o,O2
/du.c,D_FORTIFY_SOURCE=2
/du.c,O2
/du.c,fstack-protector-strong
/du.o,D_FORTIFY_SOURCE=2
/du.o,O2
/du.o,fstack-protector-strong
/dump.c,D_FORTIFY_SOURCE=2
/dump.c,O2
/dump.c,PIE
/dump.c,fstack-protector-strong
/dump.o,D_FORTIFY_SOURCE=2
/dump.o,O2
/dump.o,PIE
/dump.o,fstack-protector-strong
/dump_nsl_data.c,O2
/dump_nsl_data.c,fPIC
/dump_nsl_data.o,O2
/dumpimage.c,O2
/dumpimage.o,O2
/dumpkmap.c,D_FORTIFY_SOURCE=2
/dumpkmap.c,O2
/dumpkmap.c,fstack-protector-strong
/dumpkmap.o,D_FORTIFY_SOURCE=2
/dumpkmap.o,O2
/dumpkmap.o,fstack-protector-strong
/dumpleases.c,D_FORTIFY_SOURCE=2
/dumpleases.c,O2
/dumpleases.c,fstack-protector-strong
/dumpleases.o,D_FORTIFY_SOURCE=2
/dumpleases.o,O2
/dumpleases.o,fstack-protector-strong
/duration.c,D_FORTIFY_SOURCE=2
/duration.c,O2
/duration.c,fstack-protector-strong
/duration.o,D_FORTIFY_SOURCE=2
/duration.o,O2
/duration.o,fstack-protector-strong
/dw_spi.c,fPIC
/dwc_ddrphy_phyinit_C_initPhyConfig.c,fPIC
/dwc_ddrphy_phyinit_C_initPhyConfig.o,PIE
/dwc_ddrphy_phyinit_C_initPhyConfig.o,fPIC
/dwc_ddrphy_phyinit_D_loadIMEM.c,fPIC
/dwc_ddrphy_phyinit_D_loadIMEM.o,PIE
/dwc_ddrphy_phyinit_D_loadIMEM.o,fPIC
/dwc_ddrphy_phyinit_F_loadDMEM.c,fPIC
/dwc_ddrphy_phyinit_F_loadDMEM.o,PIE
/dwc_ddrphy_phyinit_F_loadDMEM.o,fPIC
/dwc_ddrphy_phyinit_G_execFW.c,fPIC
/dwc_ddrphy_phyinit_G_execFW.o,PIE
/dwc_ddrphy_phyinit_G_execFW.o,fPIC
/dwc_ddrphy_phyinit_H_readMsgBlock.c,fPIC
/dwc_ddrphy_phyinit_H_readMsgBlock.o,PIE
/dwc_ddrphy_phyinit_H_readMsgBlock.o,fPIC
/dwc_ddrphy_phyinit_I_loadPIEImage.c,PIE
/dwc_ddrphy_phyinit_I_loadPIEImage.c,fPIC
/dwc_ddrphy_phyinit_I_loadPIEImage.o,PIE
/dwc_ddrphy_phyinit_I_loadPIEImage.o,fPIC
/dwc_ddrphy_phyinit_IsDbyteDisabled.c,fPIC
/dwc_ddrphy_phyinit_IsDbyteDisabled.o,PIE
/dwc_ddrphy_phyinit_IsDbyteDisabled.o,fPIC
/dwc_ddrphy_phyinit_LoadPieProdCode.c,fPIC
/dwc_ddrphy_phyinit_LoadPieProdCode.o,PIE
/dwc_ddrphy_phyinit_LoadPieProdCode.o,fPIC
/dwc_ddrphy_phyinit_WriteOutMem.c,fPIC
/dwc_ddrphy_phyinit_WriteOutMem.o,PIE
/dwc_ddrphy_phyinit_WriteOutMem.o,fPIC
/dwc_ddrphy_phyinit_assert.c,fPIC
/dwc_ddrphy_phyinit_assert.o,PIE
/dwc_ddrphy_phyinit_assert.o,fPIC
/dwc_ddrphy_phyinit_calcMb.c,fPIC
/dwc_ddrphy_phyinit_calcMb.o,PIE
/dwc_ddrphy_phyinit_calcMb.o,fPIC
/dwc_ddrphy_phyinit_cmnt.c,fPIC
/dwc_ddrphy_phyinit_cmnt.o,PIE
/dwc_ddrphy_phyinit_cmnt.o,fPIC
/dwc_ddrphy_phyinit_getMb.c,fPIC
/dwc_ddrphy_phyinit_getMb.o,PIE
/dwc_ddrphy_phyinit_getMb.o,fPIC
/dwc_ddrphy_phyinit_getUserInput.c,fPIC
/dwc_ddrphy_phyinit_getUserInput.o,PIE
/dwc_ddrphy_phyinit_getUserInput.o,fPIC
/dwc_ddrphy_phyinit_globals.c,fPIC
/dwc_ddrphy_phyinit_globals.o,PIE
/dwc_ddrphy_phyinit_globals.o,fPIC
/dwc_ddrphy_phyinit_initStruct.c,fPIC
/dwc_ddrphy_phyinit_initStruct.o,PIE
/dwc_ddrphy_phyinit_initStruct.o,fPIC
/dwc_ddrphy_phyinit_main.c,fPIC
/dwc_ddrphy_phyinit_main.o,PIE
/dwc_ddrphy_phyinit_main.o,fPIC
/dwc_ddrphy_phyinit_mapDrvStren.c,fPIC
/dwc_ddrphy_phyinit_mapDrvStren.o,PIE
/dwc_ddrphy_phyinit_mapDrvStren.o,fPIC
/dwc_ddrphy_phyinit_print.c,fPIC
/dwc_ddrphy_phyinit_print.o,PIE
/dwc_ddrphy_phyinit_print.o,fPIC
/dwc_ddrphy_phyinit_print_dat.c,fPIC
/dwc_ddrphy_phyinit_print_dat.o,PIE
/dwc_ddrphy_phyinit_print_dat.o,fPIC
/dwc_ddrphy_phyinit_progCsrSkipTrain.c,fPIC
/dwc_ddrphy_phyinit_progCsrSkipTrain.o,PIE
/dwc_ddrphy_phyinit_progCsrSkipTrain.o,fPIC
/dwc_ddrphy_phyinit_regInterface.c,fPIC
/dwc_ddrphy_phyinit_regInterface.o,PIE
/dwc_ddrphy_phyinit_regInterface.o,fPIC
/dwc_ddrphy_phyinit_restore_sequence.c,fPIC
/dwc_ddrphy_phyinit_restore_sequence.o,PIE
/dwc_ddrphy_phyinit_restore_sequence.o,fPIC
/dwc_ddrphy_phyinit_sequence.c,fPIC
/dwc_ddrphy_phyinit_sequence.o,PIE
/dwc_ddrphy_phyinit_sequence.o,fPIC
/dwc_ddrphy_phyinit_setDefault.c,fPIC
